@relation 'swan-srm-code-dataset-v1.1:-C 11'

@attribute CWE78 {0,1}
@attribute CWE89 {0,1}
@attribute CWE862 {0,1}
@attribute authentication {0,1}
@attribute CWE601 {0,1}
@attribute source {0,1}
@attribute CWE863 {0,1}
@attribute sink {0,1}
@attribute CWE306 {0,1}
@attribute sanitizer {0,1}
@attribute CWE79 {0,1}
@attribute MethodNameContainsUNESCAPE {true,false}
@attribute ExceptionsCount numeric
@attribute MethodNameContainsRETRIEV {true,false}
@attribute ParameterToInvokedSinkContainsSET {true,false}
@attribute SourceToReturnContainsDECODE {true,false}
@attribute ClassNameContainsRESPONSE {true,false}
@attribute ParameterToInvokedSinkContainsPUT {true,false}
@attribute MethodNameContainsCREAT {true,false}
@attribute MethodNameContainsLOGOUT {true,false}
@attribute ClassNameContains.IO. {true,false}
@attribute InvokedClassNameContainsSQL {true,false}
@attribute InvokedMethodNameContainsPUT {true,false}
@attribute ClassNameContainsSANITI {true,false}
@attribute InvokedMethodNameContainsOPEN {true,false}
@attribute ParameterToInvokedSinkContainsDUMP {true,false}
@attribute ClassLinesCount numeric
@attribute MethodNameContainsLOGIN {true,false}
@attribute MethodNameContainsWRIT {true,false}
@attribute SourceToReturnContainsREQUEST {true,false}
@attribute ClassNameContainsBIND {true,false}
@attribute SourceToReturnContainsCREATE {true,false}
@attribute SourceToReturnContainsLOAD {true,false}
@attribute ParameterToInvokedSinkContainsUPDAT {true,false}
@attribute InvokedClassNameContains.NET. {true,false}
@attribute ClassNameContainsJDBC {true,false}
@attribute MethodLinesCount numeric
@attribute ClassNameContainsENCOD {true,false}
@attribute TotalMethodsInvokedCount numeric
@attribute InvokedMethodNameContainsGET {true,false}
@attribute MethodNameContainsOBJECT {true,false}
@attribute ParameterToInvokedSinkContainsEXECUT {true,false}
@attribute ClassNameContainsOAUTH {true,false}
@attribute ParameterToInvokedSinkContainsSTREAM {true,false}
@attribute ClassNameContainsSQL {true,false}
@attribute InvokedClassNameContainsWEB {true,false}
@attribute ClassNameContainsCONNECT {true,false}
@attribute MethodNameContainsHANDL {true,false}
@attribute ClassNameContainsVALID {true,false}
@attribute MethodNameContainsDISCONNECT {true,false}
@attribute ClassNameContainsAUTHEN {true,false}
@attribute InvokedMethodNameContainsCREATE {true,false}
@attribute MethodNameContainsNAME {true,false}
@attribute SourceToReturnContainsUNESCAPE {true,false}
@attribute MethodAccessModifier {PRIVATE,PUBLIC,PROTECTED,DEFAULT}
@attribute InvokedClassNameContainsDB {true,false}
@attribute ClassNameContainsVERIF {true,false}
@attribute ParameterFlowsToReturn {true,false}
@attribute MethodNameContainsSANITI {true,false}
@attribute InvokedClassNameContainsESCAP {true,false}
@attribute ClassNameContainsPAGE {true,false}
@attribute ClassNameContainsENCODER {true,false}
@attribute MethodNameContainsPRIVILEGE {true,false}
@attribute InvokedMethodNameContainsIS {true,false}
@attribute VariablesUsageCount numeric
@attribute InvokedMethodNameContainsCLOSE {true,false}
@attribute ClassNameContainsWEB {true,false}
@attribute MethodNameContainsLOG {true,false}
@attribute MethodInnerOrAnonymousClass {INNER_CLASS,ANONYMOUS_CLASS,None}
@attribute MethodNameContainsREQUEST {true,false}
@attribute ParameterToInvokedSinkContainsRUN {true,false}
@attribute InvokedMethodNameContainsHAS {true,false}
@attribute MethodsInvokedCount numeric
@attribute ClassNameContainsINPUT {true,false}
@attribute MethodNameContainsAUTHEN {true,false}
@attribute ParameterToInvokedSinkContainsLOG {true,false}
@attribute SourceToReturnContainsRED {true,false}
@attribute MethodNameContainsREPLAC {true,false}
@attribute InvokedMethodNameContainsON {true,false}
@attribute InvokedMethodNameContainsDELETE {true,false}
@attribute BranchingStatementCount numeric
@attribute MethodReturnType {String,Native,Custom,Others}
@attribute InvokedClassNameContainsSANITI {true,false}
@attribute ClassNameContainsREDIRECT {true,false}
@attribute MethodParametersTypes numeric
@attribute ClassNameContainsESCAP {true,false}
@attribute MethodNameContainsPARS {true,false}
@attribute InvokedClassNameContainsLOG. {true,false}
@attribute MethodNameContainsCHECK {true,false}
@attribute ParameterToInvokedSinkContainsPRINT {true,false}
@attribute ParameterToInvokedSinkContainsSEND {true,false}
@attribute MethodNameContainsREGEX {true,false}
@attribute ParameterToInvokedSinkContainsHANDL {true,false}
@attribute IsMethodImplicit {true,false}
@attribute MethodNameContainsRUN {true,false}
@attribute DefinedFunctionsInvokedCount numeric
@attribute ParameterToInvokedSinkContainsPARS {true,false}
@attribute InvokedMethodNameContainsSET {true,false}
@attribute ClassNameContainsOUTPUT {true,false}
@attribute MethodNameContainsDECOD {true,false}
@attribute ClassNameContainsCHECK {true,false}
@attribute ClassNameContains.NET {true,false}
@attribute ParameterToInvokedSinkContainsWRIT {true,false}
@attribute ClassAccessModifier {PRIVATE,PUBLIC,PROTECTED,DEFAULT}
@attribute ClassesInvokedCount numeric
@attribute MethodNameContainsUPDAT {true,false}
@attribute InvokedClassNameContainsENCOD {true,false}
@attribute ParameterAndReturnTypeMatch {true,false}
@attribute ClassModifier {STATIC,ABSTRACT,FINAL,DEFAULT}
@attribute ClassNameContainsHTML {true,false}
@attribute ParametersCount numeric
@attribute SourceToReturnContainsGET {true,false}
@attribute MethodNameContainsEXECUT {true,false}
@attribute MethodType {Getter,Setter,Constructor,None}
@attribute MethodNameContainsSEND {true,false}
@attribute MethodNameContainsSTREAM {true,false}
@attribute MethodNameContainsUNESCAP {true,false}
@attribute MethodModifier {FINAL,STATIC,ABSTRACT,SYNCHRONIZED,DEFAULT}
@attribute MethodNameContainsDUMP {true,false}
@attribute ClassNameContainsSECURITY {true,false}
@attribute MethodNameContainsVERIF {true,false}
@attribute InvokedClassNameContainsREGEX {true,false}
@attribute ClassNameContainsMANAGER {true,false}
@attribute IterationStatementsCount numeric
@attribute MethodNameContainsSTRIP {true,false}
@attribute InvokedClassNameContains.IO. {true,false}
@attribute ClassNameKeywordsCount numeric
@attribute MethodNameContainsSETHEADER {true,false}
@attribute MethodNameContainsUNBIND {true,false}
@attribute MethodNameContainsREDIRECT {true,false}

@data
0,1,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,12037,false,false,false,false,false,false,false,false,false,26,false,1792,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,16722,false,false,false,None,false,false,false,708,false,false,false,false,false,false,false,894,Native,false,false,24,false,false,false,false,false,false,false,false,false,false,955,false,false,false,false,false,false,false,PUBLIC,0,true,false,false,ABSTRACT,false,1,false,true,Setter,false,false,false,ABSTRACT,false,false,false,false,false,5,false,false,1,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12051,false,false,false,false,false,false,false,false,false,4,false,1792,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,16729,false,false,false,None,false,false,false,708,false,false,false,false,false,false,false,894,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,959,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,1,false,false,Getter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,12061,false,false,false,false,false,false,false,false,false,10,false,1794,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PROTECTED,false,false,false,false,false,false,false,false,false,16752,false,false,false,None,false,false,false,710,false,false,false,false,false,false,false,896,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,960,false,false,false,false,false,false,false,PUBLIC,2,false,false,false,DEFAULT,false,2,false,false,Setter,true,true,false,DEFAULT,false,false,false,false,false,5,false,true,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,true,false,false,false,false,false,false,false,12064,false,false,false,false,false,false,false,false,false,3,false,1794,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,16758,false,false,false,None,false,false,false,710,false,false,false,false,false,false,false,896,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,961,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,FINAL,false,0,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,1,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,12078,false,false,false,false,false,false,false,false,false,4,false,1794,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,16768,false,false,false,None,false,false,false,710,false,false,false,false,false,false,false,896,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,964,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,1,false,true,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,0,1,0,0,0,1,0,1,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12118,false,false,false,false,false,false,false,false,false,40,false,1811,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,16867,false,false,false,None,false,false,false,714,false,true,false,false,false,false,false,902,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,965,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,3,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12192,false,false,false,false,false,false,false,false,false,60,false,1828,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,17022,false,false,false,None,false,false,true,715,false,false,false,false,false,true,false,919,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,967,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,4,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12198,false,false,false,false,false,false,false,false,false,6,false,1829,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,17033,false,false,false,None,false,false,false,715,false,false,false,false,false,false,false,919,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,968,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,2,false,false,None,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12201,false,false,false,false,false,false,false,false,false,3,false,1829,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,17039,false,false,false,None,false,false,false,715,false,false,false,false,false,false,false,919,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,969,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,0,false,false,Setter,false,true,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,1,false,false,false,false,false,false,false,false,true,false,false,false,false,12455,false,false,false,false,false,false,true,false,true,6,false,1831,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,PUBLIC,true,false,false,false,false,false,false,false,false,17053,false,false,false,None,false,false,false,716,false,false,false,false,false,false,false,919,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,981,false,false,false,false,false,false,false,PUBLIC,4,true,false,false,DEFAULT,false,2,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,2,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12527,false,false,false,false,false,false,false,false,false,10,false,1833,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,17079,false,false,false,None,false,false,false,717,false,false,false,false,false,true,false,919,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,988,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,5,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,1,0,0,0,0,1,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,12560,false,false,false,false,false,false,false,false,false,5,false,1834,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,17089,false,true,false,None,true,false,false,717,false,false,false,false,false,false,false,919,String,false,false,24,false,false,false,false,false,false,false,false,false,false,991,false,false,false,false,false,false,false,PUBLIC,0,false,false,true,DEFAULT,false,1,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,1,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,1,false,false,false,false,false,false,false,false,true,false,false,false,false,14358,false,false,false,false,false,false,false,false,true,1796,false,2656,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,PUBLIC,true,false,false,false,false,false,false,false,false,23805,false,false,false,None,false,false,false,839,false,false,false,false,false,true,false,922,Custom,false,false,24,false,false,false,false,false,false,false,false,false,false,993,false,false,false,false,false,false,false,PUBLIC,1318,false,false,false,DEFAULT,false,0,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,2,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14395,false,false,false,false,false,false,false,false,false,37,false,2665,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,23906,false,false,false,None,false,false,false,839,false,false,false,false,false,true,false,932,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,994,false,false,false,false,false,false,false,PUBLIC,0,false,false,true,DEFAULT,false,1,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14409,false,false,false,false,false,false,false,false,false,18,false,2670,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,23954,false,false,true,None,false,false,false,841,false,false,true,false,false,false,false,935,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,1004,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,3,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14435,false,false,false,false,false,false,false,false,false,13,false,2671,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,23988,false,false,true,None,false,false,false,842,false,false,true,false,false,false,false,935,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,1006,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,8,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,1,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14444,false,false,false,false,false,false,false,false,false,3,false,2671,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,PUBLIC,false,false,false,false,false,false,false,false,false,23994,false,false,false,None,false,false,false,842,false,false,false,false,false,false,false,935,String,false,false,24,false,false,false,false,false,false,false,false,false,false,1009,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,0,false,false,Getter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14449,false,false,false,false,false,false,false,false,false,5,false,2672,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24006,false,false,false,None,false,false,false,842,false,false,false,false,false,true,false,935,Native,false,false,24,false,false,false,false,false,false,false,false,false,false,1010,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,1,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,true,false,false,false,false,false,false,false,false,false,false,false,14571,false,false,false,false,false,false,false,false,false,17,false,2678,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,24045,false,false,true,None,false,false,false,845,false,false,false,false,false,false,false,936,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,1019,false,true,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,3,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,2,false,false,false,false,false,false,false,false,false,false,false,false,false,14583,false,false,false,false,false,false,false,false,false,12,false,2683,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24074,false,false,false,None,false,false,false,848,false,false,false,false,false,true,false,937,Others,false,false,24,false,false,false,false,false,false,false,false,false,false,1020,false,false,false,false,false,false,true,PUBLIC,1,false,false,false,ABSTRACT,false,1,false,false,Setter,true,false,false,DEFAULT,false,false,false,false,false,5,false,true,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,1,false,true,false,false,false,false,false,true,false,false,false,false,false,14678,false,true,false,false,false,false,false,false,false,6,false,2683,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24087,false,false,false,None,false,false,false,848,false,false,false,false,false,false,false,937,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1028,false,false,false,false,false,false,true,PUBLIC,0,false,false,false,DEFAULT,false,3,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,1,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,true,false,false,false,false,14745,false,false,false,false,false,false,false,false,true,24,false,2689,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,PROTECTED,true,false,false,false,false,false,false,false,false,24150,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,942,String,false,false,25,false,false,false,false,false,false,false,false,false,false,1035,false,false,false,false,false,false,false,PUBLIC,2,false,false,true,DEFAULT,false,1,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,2,false,false,false
0,0,0,0,0,1,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14765,false,false,false,false,false,false,false,false,false,3,false,2689,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24156,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,942,String,false,false,25,false,false,false,false,false,false,false,false,false,false,1041,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,0,false,false,Getter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,1,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14768,false,false,false,false,false,false,false,false,false,3,false,2690,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24161,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,942,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1042,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,0,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,1,0,0,0,0,0,true,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14771,false,false,false,false,false,false,false,false,false,3,false,2690,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,DEFAULT,false,false,false,false,false,false,false,false,false,24168,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,942,String,false,false,25,false,false,false,false,false,false,false,false,false,false,1043,false,false,false,false,false,false,false,PUBLIC,0,false,false,true,DEFAULT,false,1,false,false,Setter,false,false,true,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14801,false,false,false,false,false,false,false,false,false,30,false,2704,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24251,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,944,Others,false,false,25,false,true,false,false,false,false,false,false,false,false,1044,false,false,false,false,false,false,false,PUBLIC,0,true,false,false,DEFAULT,false,1,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,14801,false,false,false,false,false,false,false,false,false,30,false,2704,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24251,false,false,false,None,false,false,false,849,false,false,false,false,false,false,false,944,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1044,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,3,false,false,Setter,false,false,false,ABSTRACT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,14817,false,false,false,false,false,false,false,false,false,5,false,2705,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24263,false,false,false,None,false,false,false,850,false,false,false,false,false,true,false,944,Others,false,false,25,false,true,false,false,false,false,false,false,false,false,1046,true,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,1,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,0,false,true,false,false,false,false,false,false,true,false,false,false,false,14853,false,false,false,false,false,false,false,false,true,5,false,2706,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,PUBLIC,true,false,false,false,false,false,false,false,false,24273,false,false,false,None,false,false,false,851,false,false,false,false,false,false,false,944,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1054,false,true,false,false,false,false,false,PUBLIC,2,false,false,false,DEFAULT,false,1,false,false,Getter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,2,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14861,false,false,false,false,false,false,false,false,false,8,false,2708,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24287,false,false,false,None,false,false,false,853,false,false,false,false,false,true,false,945,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1055,false,true,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,0,false,false,Setter,false,false,false,SYNCHRONIZED,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,1,false,false,false,false,false,false,false,false,false,false,false,false,false,14876,false,false,false,false,false,false,false,false,false,8,false,2710,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24309,false,false,false,None,false,false,false,854,false,false,false,false,false,false,false,945,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1057,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,4,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14890,false,false,false,false,false,false,false,false,false,15,false,2714,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,24347,false,false,true,None,false,false,false,855,false,false,true,false,false,false,false,947,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1067,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,2,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,true,false,false,false,false,false,false,false,false,false,false,false,14901,false,false,false,false,false,false,false,false,false,6,false,2715,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24360,false,false,false,None,false,false,false,856,false,false,false,false,false,false,false,947,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1069,false,true,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,2,false,false,None,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14930,false,false,false,false,false,false,false,false,false,15,false,2719,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,24398,false,false,true,None,false,false,false,857,false,false,true,false,false,false,false,949,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1071,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,DEFAULT,false,2,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14930,false,false,false,false,false,false,false,false,false,15,false,2719,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24398,false,false,true,None,false,false,false,857,false,false,false,false,false,false,false,949,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1071,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,2,false,false,Setter,false,false,false,ABSTRACT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,1,0,0,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,14971,false,false,false,false,false,false,false,false,false,24,false,2727,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,true,24457,false,false,false,None,false,false,true,859,false,false,false,false,false,false,false,955,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1074,false,false,false,false,false,false,false,PUBLIC,0,false,false,false,ABSTRACT,false,2,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,0,false,false,false
0,0,0,0,0,0,0,0,0,0,0,false,1,false,false,false,false,false,false,false,false,true,false,false,false,false,15246,false,false,false,false,false,false,false,false,true,21,false,2732,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,PUBLIC,true,false,false,false,false,false,false,false,false,24509,true,false,false,None,false,false,false,861,false,false,false,false,false,true,false,959,Others,false,false,25,false,false,false,false,false,false,false,false,false,false,1087,false,true,false,false,false,false,false,PUBLIC,10,false,false,false,DEFAULT,false,0,false,false,Setter,false,false,false,DEFAULT,false,false,false,false,false,5,false,false,2,false,false,false
0,1,0,0,0,0,0,1,0,0,0,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,15252,false,false,false,false,false,false,false,false,false,6,false,2733,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,PUBLIC,false,false,false,false,false,false,false,false,false,24521,false,false,false,None,false,false,false,861,false,false,false,false,false,false,false,959,String,false,false,25,false,false,false,false,false,false,false,false,false,false,1088,false,false,false,false,false,false,false,PUBLIC,0,false,false,true,DEFAULT,false,3,false,false,Setter,false,false,false,STATIC,false,false,false,false,false,5,false,false,0,false,false,false
